utcDate,home_team,away_team,home_score,away_score,Season,winner,home_team_avg_goals,away_team_avg_goals,goal_diff_avg,home_is_top,away_is_top,home_form,away_form,home_points_avg,home_points_avg_away,points_diff,home_team_enc,away_team_enc
2000-05-09,Tottenham,Everton,3.0,2.0,2000-2001,HOME_TEAM,1.8231292517006803,1.0498866213151927,0.7732426303854876,0,0,3.0,0.0,1.9501133786848073,1.6757369614512472,0.2743764172335601,40,17
2000-05-11,Everton,Aston Villa,0.0,1.0,2000-2001,AWAY_TEAM,1.528344671201814,1.1432291666666667,0.3851155045351473,0,0,0.0,3.0,1.6757369614512472,1.4739583333333333,0.20177862811791392,17,1
2000-06-09,Liverpool,Aston Villa,3.0,1.0,2000-2001,HOME_TEAM,2.111111111111111,1.1432291666666667,0.9678819444444444,1,0,3.0,1.5,2.2154195011337867,1.4739583333333333,0.7414611678004535,24,1
2000-06-09,Leicester,Ipswich,2.0,1.0,2000-2001,HOME_TEAM,1.4342105263157894,1.2105263157894737,0.2236842105263157,0,0,3.0,0.0,1.486842105263158,1.1754385964912282,0.3114035087719298,23,21
2000-06-09,Derby,Middlesbrough,3.0,3.0,2000-2001,DRAW,0.9649122807017544,0.7894736842105263,0.17543859649122806,0,0,1.0,0.5,1.0175438596491229,1.375,-0.35745614035087714,16,28
2000-06-09,Coventry,Newcastle,0.0,2.0,2000-2001,AWAY_TEAM,0.7368421052631579,1.1091811414392059,-0.372339036176048,0,0,0.0,2.0,1.0,1.650124069478908,-0.6501240694789081,14,29
2000-06-09,Chelsea,Arsenal,2.0,2.0,2000-2001,DRAW,2.056689342403628,1.6303854875283448,0.42630385487528333,1,1,2.3333333333333335,2.0,2.133786848072562,2.2154195011337867,-0.08163265306122458,13,0
2000-06-09,Charlton,Southampton,1.0,1.0,2000-2001,DRAW,1.2736842105263158,1.0315789473684212,0.2421052631578946,0,0,2.0,0.5,1.4736842105263157,1.3333333333333333,0.14035087719298245,12,36
2000-06-11,Derby,West Ham,0.0,0.0,2000-2001,DRAW,0.9649122807017544,1.0900473933649288,-0.12513511266317445,0,0,1.0,1.0,1.0175438596491229,1.457345971563981,-0.4398021119148581,16,43
2000-08-19,Charlton,Man City,4.0,0.0,2000-2001,HOME_TEAM,1.2736842105263158,1.661137440758294,-0.3874532302319782,0,0,2.3333333333333335,1.0,1.4736842105263157,2.1729857819905214,-0.6993015714642057,12,26
2000-08-19,Derby,Southampton,2.0,2.0,2000-2001,DRAW,0.9649122807017544,1.0315789473684212,-0.06666666666666676,0,0,1.0,0.6666666666666666,1.0175438596491229,1.3333333333333333,-0.3157894736842104,16,36
2000-08-19,Leeds,Everton,2.0,0.0,2000-2001,HOME_TEAM,1.4322033898305084,1.0498866213151927,0.3823167685153157,0,0,2.0,0.0,1.4152542372881356,1.6757369614512472,-0.2604827241631116,22,17
2000-08-19,Leicester,Aston Villa,0.0,0.0,2000-2001,DRAW,1.4342105263157894,1.1432291666666667,0.29098135964912264,0,0,2.3333333333333335,1.3333333333333333,1.486842105263158,1.4739583333333333,0.012883771929824706,23,1
2000-08-19,Liverpool,Bradford,1.0,0.0,2000-2001,HOME_TEAM,2.111111111111111,0.5263157894736842,1.584795321637427,1,0,3.0,0.0,2.2154195011337867,1.0,1.2154195011337867,24,7
2000-08-19,Sunderland,Arsenal,1.0,0.0,2000-2001,HOME_TEAM,1.0962962962962963,1.6303854875283448,-0.5340891912320485,0,1,2.0,1.3333333333333333,1.2148148148148148,2.2154195011337867,-1.000604686318972,38,0
2000-08-19,Tottenham,Ipswich,3.0,1.0,2000-2001,HOME_TEAM,1.8231292517006803,1.2105263157894737,0.6126029359112066,0,0,3.0,0.0,1.9501133786848073,1.1754385964912282,0.7746747821935791,40,21
2000-08-19,Chelsea,West Ham,4.0,2.0,2000-2001,HOME_TEAM,2.056689342403628,1.0900473933649288,0.9666419490386993,1,0,2.5,0.6666666666666666,2.133786848072562,1.457345971563981,0.6764408765085812,13,43
2000-08-19,Coventry,Middlesbrough,1.0,3.0,2000-2001,AWAY_TEAM,0.7368421052631579,0.7894736842105263,-0.052631578947368474,0,0,0.0,1.3333333333333333,1.0,1.375,-0.375,14,28
2000-08-20,Man United,Newcastle,2.0,0.0,2000-2001,HOME_TEAM,2.0476190476190474,1.1091811414392059,0.9384379061798416,0,0,3.0,1.3333333333333333,2.2063492063492065,1.650124069478908,0.5562251368702984,27,29
2000-08-21,Arsenal,Liverpool,2.0,0.0,2000-2001,HOME_TEAM,2.142857142857143,1.6757369614512472,0.4671201814058956,1,1,3.0,0.0,2.2154195011337867,2.2154195011337867,0.0,0,24
2000-08-22,Middlesbrough,Tottenham,1.0,1.0,2000-2001,DRAW,1.2960526315789473,1.4671201814058956,-0.17106754982694827,0,0,0.5,0.5,1.375,1.9501133786848073,-0.5751133786848073,28,40
2000-08-22,Ipswich,Man United,1.0,1.0,2000-2001,DRAW,1.1403508771929824,1.6031746031746033,-0.4628237259816208,0,0,0.5,1.3333333333333333,1.1754385964912282,2.2063492063492065,-1.0309106098579783,21,27
2000-08-22,Bradford,Chelsea,2.0,0.0,2000-2001,HOME_TEAM,1.0526315789473684,1.5578231292517006,-0.5051915503043323,0,1,3.0,0.0,1.0,2.133786848072562,-1.1337868480725621,7,13
2000-08-23,Man City,Sunderland,4.0,2.0,2000-2001,HOME_TEAM,2.2606635071090047,0.8629629629629629,1.3977005441460417,0,0,1.5,0.0,2.1729857819905214,1.2148148148148148,0.9581709671757066,26,38
2000-08-23,Newcastle,Derby,3.0,2.0,2000-2001,HOME_TEAM,1.5508684863523574,0.6140350877192983,0.9368333986330591,0,0,3.0,1.5,1.650124069478908,1.0175438596491229,0.6325802098297852,29,16
2000-08-23,Southampton,Coventry,1.0,2.0,2000-2001,AWAY_TEAM,1.3228070175438595,1.1578947368421053,0.16491228070175423,0,0,1.5,1.5,1.3333333333333333,1.0,0.33333333333333326,36,14
2000-08-23,West Ham,Leicester,0.0,1.0,2000-2001,AWAY_TEAM,1.4265402843601895,1.280701754385965,0.14583852997422464,0,0,1.5,2.3333333333333335,1.457345971563981,1.486842105263158,-0.02949613369917703,43,23
2000-08-23,Everton,Charlton,3.0,0.0,2000-2001,HOME_TEAM,1.528344671201814,0.9157894736842105,0.6125551975176036,0,0,1.5,0.0,1.6757369614512472,1.4736842105263157,0.20205275092493147,17,12
2000-08-26,Arsenal,Charlton,5.0,3.0,2000-2001,HOME_TEAM,2.142857142857143,0.9157894736842105,1.2270676691729323,1,0,3.0,0.0,2.2154195011337867,1.4736842105263157,0.741735290607471,0,12
2000-08-26,Bradford,Leicester,0.0,0.0,2000-2001,DRAW,1.0526315789473684,1.280701754385965,-0.22807017543859653,0,0,2.3333333333333335,2.0,1.0,1.486842105263158,-0.48684210526315796,7,23
2000-08-26,Everton,Derby,2.0,2.0,2000-2001,DRAW,1.528344671201814,0.6140350877192983,0.9143095834825158,0,0,1.3333333333333333,1.3333333333333333,1.6757369614512472,1.0175438596491229,0.6581931018021243,17,16
2000-08-26,West Ham,Man United,2.0,2.0,2000-2001,DRAW,1.4265402843601895,1.6031746031746033,-0.17663431881441372,0,0,1.3333333333333333,1.25,1.457345971563981,2.2063492063492065,-0.7490032347852256,43,27
2000-08-26,Ipswich,Sunderland,1.0,0.0,2000-2001,HOME_TEAM,1.1403508771929824,0.8629629629629629,0.2773879142300195,0,0,1.3333333333333333,0.0,1.1754385964912282,1.2148148148148148,-0.03937621832358662,21,38
2000-08-26,Southampton,Liverpool,3.0,3.0,2000-2001,DRAW,1.3228070175438595,1.6757369614512472,-0.35292994390738763,0,1,1.3333333333333333,0.25,1.3333333333333333,2.2154195011337867,-0.8820861678004535,36,24
2000-08-26,Newcastle,Tottenham,2.0,0.0,2000-2001,HOME_TEAM,1.5508684863523574,1.4671201814058956,0.0837483049464618,0,0,3.0,0.3333333333333333,1.650124069478908,1.9501133786848073,-0.29998930920589917,29,40
2000-08-26,Middlesbrough,Leeds,1.0,2.0,2000-2001,AWAY_TEAM,1.2960526315789473,1.3983050847457628,-0.10225245316681542,0,0,0.3333333333333333,1.5,1.375,1.4152542372881356,-0.0402542372881356,28,22
2000-08-26,Man City,Coventry,1.0,2.0,2000-2001,AWAY_TEAM,2.2606635071090047,1.1578947368421053,1.1027687702668993,0,0,1.0,2.0,2.1729857819905214,1.0,1.1729857819905214,26,14
2000-08-27,Aston Villa,Chelsea,1.0,1.0,2000-2001,DRAW,1.3723958333333333,1.5578231292517006,-0.18542729591836737,0,1,1.0,0.3333333333333333,1.4739583333333333,2.133786848072562,-0.6598285147392289,1,13
2000-09-09,Bradford,Arsenal,1.0,1.0,2000-2001,DRAW,1.0526315789473684,1.6303854875283448,-0.5777539085809764,0,1,2.0,1.25,1.0,2.2154195011337867,-1.2154195011337867,7,0
2000-09-09,Coventry,Leeds,0.0,0.0,2000-2001,DRAW,0.7368421052631579,1.3983050847457628,-0.6614629794826049,0,0,0.25,1.3333333333333333,1.0,1.4152542372881356,-0.4152542372881356,14,22
2000-09-09,Ipswich,Aston Villa,1.0,2.0,2000-2001,AWAY_TEAM,1.1403508771929824,1.1432291666666667,-0.0028782894736842923,0,0,1.0,1.75,1.1754385964912282,1.4739583333333333,-0.2985197368421051,21,1
2000-09-09,Leicester,Southampton,1.0,0.0,2000-2001,HOME_TEAM,1.4342105263157894,1.0315789473684212,0.40263157894736823,0,0,2.5,0.5,1.486842105263158,1.3333333333333333,0.1535087719298247,23,36
2000-09-09,Man United,Sunderland,3.0,0.0,2000-2001,HOME_TEAM,2.0476190476190474,0.8629629629629629,1.1846560846560845,0,0,3.0,0.0,2.2063492063492065,1.2148148148148148,0.9915343915343917,27,38
2000-09-09,Middlesbrough,Everton,1.0,2.0,2000-2001,AWAY_TEAM,1.2960526315789473,1.0498866213151927,0.24616601026375462,0,0,0.25,0.75,1.375,1.6757369614512472,-0.3007369614512472,28,17
2000-09-09,Newcastle,Chelsea,0.0,0.0,2000-2001,DRAW,1.5508684863523574,1.5578231292517006,-0.006954642899343222,0,1,2.5,0.5,1.650124069478908,2.133786848072562,-0.48366277859365403,29,13
2000-09-09,Liverpool,Man City,3.0,2.0,2000-2001,HOME_TEAM,2.111111111111111,1.661137440758294,0.4499736703528172,1,0,3.0,0.75,2.2154195011337867,2.1729857819905214,0.042433719143265325,24,26
2000-09-12,Arsenal,Newcastle,5.0,0.0,2000-2001,HOME_TEAM,2.142857142857143,1.1091811414392059,1.033676001417937,1,0,3.0,1.0,2.2154195011337867,1.650124069478908,0.5652954316548786,0,29
2000-09-12,Southampton,Leeds,1.0,0.0,2000-2001,HOME_TEAM,1.3228070175438595,1.3983050847457628,-0.07549806720190322,0,0,1.75,1.0,1.3333333333333333,1.4152542372881356,-0.08192090395480234,36,22
2000-09-12,Man City,Everton,5.0,0.0,2000-2001,HOME_TEAM,2.2606635071090047,1.0498866213151927,1.210776885793812,0,0,1.5,0.6,2.1729857819905214,1.6757369614512472,0.4972488205392742,26,17
2000-09-12,Chelsea,Derby,4.0,1.0,2000-2001,HOME_TEAM,2.056689342403628,0.6140350877192983,1.4426542546843297,1,0,2.6,1.0,2.133786848072562,1.0175438596491229,1.1162429884234393,13,16
2000-09-12,Sunderland,Middlesbrough,1.0,0.0,2000-2001,HOME_TEAM,1.0962962962962963,0.7894736842105263,0.30682261208577,0,0,2.2,1.0,1.2148148148148148,1.375,-0.1601851851851852,38,28
2000-09-12,Charlton,Man United,3.0,3.0,2000-2001,DRAW,1.2736842105263158,1.6031746031746033,-0.3294903926482875,0,0,2.0,1.2,1.4736842105263157,2.2063492063492065,-0.7326649958228908,12,27
2000-09-12,Bradford,Tottenham,3.0,3.0,2000-2001,DRAW,1.0526315789473684,1.4671201814058956,-0.41448860245852726,0,0,1.8,0.5,1.0,1.9501133786848073,-0.9501133786848073,7,40
2000-09-12,West Ham,Aston Villa,1.0,1.0,2000-2001,DRAW,1.4265402843601895,1.1432291666666667,0.2833111176935228,0,0,1.25,1.6,1.457345971563981,1.4739583333333333,-0.016612361769352324,43,1
2000-09-16,Aston Villa,Bradford,2.0,0.0,2000-2001,HOME_TEAM,1.3723958333333333,0.5263157894736842,0.8460800438596491,0,0,1.6666666666666667,0.0,1.4739583333333333,1.0,0.47395833333333326,1,7
2000-09-16,Charlton,Tottenham,1.0,0.0,2000-2001,HOME_TEAM,1.2736842105263158,1.4671201814058956,-0.19343597087957987,0,0,2.2,0.4,1.4736842105263157,1.9501133786848073,-0.47642916815849157,12,40
2000-09-16,Everton,Man United,1.0,3.0,2000-2001,AWAY_TEAM,1.528344671201814,1.6031746031746033,-0.0748299319727892,0,0,1.0,1.8,1.6757369614512472,2.2063492063492065,-0.5306122448979593,17,27
2000-09-16,Leeds,Ipswich,1.0,2.0,2000-2001,AWAY_TEAM,1.4322033898305084,1.2105263157894737,0.22167707404103476,0,0,1.5,0.75,1.4152542372881356,1.1754385964912282,0.23981564079690743,22,21
2000-09-16,Southampton,Newcastle,2.0,0.0,2000-2001,HOME_TEAM,1.3228070175438595,1.1091811414392059,0.21362587610465367,0,0,2.0,0.8,1.3333333333333333,1.650124069478908,-0.31679073614557485,36,29
2000-09-16,Sunderland,Derby,2.0,1.0,2000-2001,HOME_TEAM,1.0962962962962963,0.6140350877192983,0.48226120857699806,0,0,2.6,0.8,1.2148148148148148,1.0175438596491229,0.19727095516569193,38,16
2000-09-16,Arsenal,Coventry,2.0,1.0,2000-2001,HOME_TEAM,2.142857142857143,1.1578947368421053,0.9849624060150375,1,0,3.0,1.5,2.2154195011337867,1.0,1.2154195011337867,0,14
2000-09-17,West Ham,Liverpool,1.0,1.0,2000-2001,DRAW,1.4265402843601895,1.6757369614512472,-0.24919667709105764,0,1,1.2,0.4,1.457345971563981,2.2154195011337867,-0.7580735295698058,43,24
2000-09-17,Man City,Middlesbrough,1.0,1.0,2000-2001,DRAW,2.2606635071090047,0.7894736842105263,1.4711898228984783,0,0,1.4,1.0,2.1729857819905214,1.375,0.7979857819905214,26,28
2000-09-17,Chelsea,Leicester,0.0,2.0,2000-2001,AWAY_TEAM,2.056689342403628,1.280701754385965,0.7759875880176632,1,0,2.0,2.2,2.133786848072562,1.486842105263158,0.6469447428094042,13,23
2000-09-23,Tottenham,Man City,0.0,0.0,2000-2001,DRAW,1.8231292517006803,1.661137440758294,0.16199181094238635,0,0,2.5,0.8,1.9501133786848073,2.1729857819905214,-0.22287240330571412,40,26
2000-09-23,Liverpool,Sunderland,1.0,1.0,2000-2001,DRAW,2.111111111111111,0.8629629629629629,1.2481481481481482,1,0,2.6,0.2,2.2154195011337867,1.2148148148148148,1.000604686318972,24,38
2000-09-23,Middlesbrough,Aston Villa,1.0,1.0,2000-2001,DRAW,1.2960526315789473,1.1432291666666667,0.1528234649122806,0,0,0.4,1.2,1.375,1.4739583333333333,-0.09895833333333326,28,1
2000-09-23,Man United,Chelsea,3.0,3.0,2000-2001,DRAW,2.0476190476190474,1.5578231292517006,0.4897959183673468,0,1,2.6,0.6,2.2063492063492065,2.133786848072562,0.07256235827664437,27,13
2000-09-23,Bradford,Southampton,0.0,1.0,2000-2001,AWAY_TEAM,1.0526315789473684,1.0315789473684212,0.021052631578947212,0,0,1.2,1.0,1.0,1.3333333333333333,-0.33333333333333326,7,36
2000-09-23,Coventry,West Ham,0.0,3.0,2000-2001,AWAY_TEAM,0.7368421052631579,1.0900473933649288,-0.353205288101771,0,0,0.2,1.25,1.0,1.457345971563981,-0.45734597156398094,14,43
2000-09-23,Derby,Leeds,1.0,1.0,2000-2001,DRAW,0.9649122807017544,1.3983050847457628,-0.4333928040440084,0,0,1.0,1.0,1.0175438596491229,1.4152542372881356,-0.39771037763901274,16,22
2000-09-23,Ipswich,Arsenal,1.0,1.0,2000-2001,DRAW,1.1403508771929824,1.6303854875283448,-0.49003461033536233,0,1,1.0,1.2,1.1754385964912282,2.2154195011337867,-1.0399809046425585,21,0
2000-09-23,Newcastle,Charlton,0.0,1.0,2000-2001,AWAY_TEAM,1.5508684863523574,0.9157894736842105,0.6350790126681469,0,0,2.0,0.75,1.650124069478908,1.4736842105263157,0.1764398589525924,29,12
2000-09-24,Leicester,Everton,1.0,1.0,2000-2001,DRAW,1.4342105263157894,1.0498866213151927,0.38432390500059666,0,0,2.2,0.8,1.486842105263158,1.6757369614512472,-0.1888948561880892,23,17
2000-09-30,Aston Villa,Derby,4.0,1.0,2000-2001,HOME_TEAM,1.3723958333333333,0.6140350877192983,0.758360745614035,0,0,2.0,0.2,1.4739583333333333,1.0175438596491229,0.4564144736842104,1,16
2000-09-30,Charlton,Coventry,2.0,2.0,2000-2001,DRAW,1.2736842105263158,1.1578947368421053,0.11578947368421044,0,0,1.8,1.4,1.4736842105263157,1.0,0.4736842105263157,12,14
2000-09-30,Everton,Ipswich,0.0,3.0,2000-2001,AWAY_TEAM,1.528344671201814,1.2105263157894737,0.3178183554123404,0,0,0.8,1.2,1.6757369614512472,1.1754385964912282,0.500298364960019,17,21
2000-09-30,Leeds,Tottenham,4.0,3.0,2000-2001,HOME_TEAM,1.4322033898305084,1.4671201814058956,-0.034916791575387185,0,0,1.8,0.4,1.4152542372881356,1.9501133786848073,-0.5348591413966717,22,40
2000-09-30,West Ham,Bradford,1.0,1.0,2000-2001,DRAW,1.4265402843601895,0.5263157894736842,0.9002244948865054,0,0,0.8,0.2,1.457345971563981,1.0,0.45734597156398094,43,7
2000-09-30,Southampton,Middlesbrough,1.0,3.0,2000-2001,AWAY_TEAM,1.3228070175438595,0.7894736842105263,0.5333333333333332,0,0,1.4,1.6,1.3333333333333333,1.375,-0.04166666666666674,36,28
2000-09-30,Man City,Newcastle,0.0,1.0,2000-2001,AWAY_TEAM,2.2606635071090047,1.1091811414392059,1.1514823656697988,0,0,1.4,1.2,2.1729857819905214,1.650124069478908,0.5228617125116133,26,29
2000-10-09,Derby,Charlton,2.0,2.0,2000-2001,DRAW,0.9649122807017544,0.9157894736842105,0.0491228070175439,0,0,1.0,0.8,1.0175438596491229,1.4736842105263157,-0.45614035087719285,16,12
2000-10-12,Liverpool,Ipswich,0.0,1.0,2000-2001,AWAY_TEAM,2.111111111111111,1.2105263157894737,0.9005847953216375,1,0,2.0,1.8,2.2154195011337867,1.1754385964912282,1.0399809046425585,24,21
2000-10-12,Coventry,Leicester,1.0,0.0,2000-2001,HOME_TEAM,0.7368421052631579,1.280701754385965,-0.543859649122807,0,0,0.8,2.0,1.0,1.486842105263158,-0.48684210526315796,14,23
2000-10-14,Arsenal,Aston Villa,1.0,0.0,2000-2001,HOME_TEAM,2.142857142857143,1.1432291666666667,0.999627976190476,1,0,3.0,1.2,2.2154195011337867,1.4739583333333333,0.7414611678004535,0,1
2000-10-14,Coventry,Tottenham,2.0,1.0,2000-2001,HOME_TEAM,0.7368421052631579,1.4671201814058956,-0.7302780761427378,0,0,1.4,0.2,1.0,1.9501133786848073,-0.9501133786848073,14,40
2000-10-14,Everton,Southampton,1.0,1.0,2000-2001,DRAW,1.528344671201814,1.0315789473684212,0.4967657238333929,0,0,1.0,1.2,1.6757369614512472,1.3333333333333333,0.3424036281179139,17,36
2000-10-14,Ipswich,West Ham,1.0,1.0,2000-2001,DRAW,1.1403508771929824,1.0900473933649288,0.05030348382805361,0,0,1.2,1.2,1.1754385964912282,1.457345971563981,-0.28190737507275276,21,43
2000-10-14,Leeds,Charlton,3.0,1.0,2000-2001,HOME_TEAM,1.4322033898305084,0.9157894736842105,0.516413916146298,0,0,1.8,0.8,1.4152542372881356,1.4736842105263157,-0.05842997323818011,22,12
2000-10-14,Leicester,Man United,0.0,3.0,2000-2001,AWAY_TEAM,1.4342105263157894,1.6031746031746033,-0.16896407685881387,0,0,1.6,1.8,1.486842105263158,2.2063492063492065,-0.7195071010860485,23,27
2000-10-14,Man City,Bradford,2.0,0.0,2000-2001,HOME_TEAM,2.2606635071090047,0.5263157894736842,1.7343477176353206,0,0,1.4,0.2,2.1729857819905214,1.0,1.1729857819905214,26,7
2000-10-14,Sunderland,Chelsea,1.0,0.0,2000-2001,HOME_TEAM,1.0962962962962963,1.5578231292517006,-0.4615268329554043,0,1,2.6,0.6,1.2148148148148148,2.133786848072562,-0.9189720332577473,38,13
2000-10-15,Derby,Liverpool,0.0,4.0,2000-2001,AWAY_TEAM,0.9649122807017544,1.6757369614512472,-0.7108246807494928,0,1,0.8,1.0,1.0175438596491229,2.2154195011337867,-1.1978756414846639,16,24
2000-10-16,Middlesbrough,Newcastle,1.0,3.0,2000-2001,AWAY_TEAM,1.2960526315789473,1.1091811414392059,0.18687149013974147,0,0,0.4,1.2,1.375,1.650124069478908,-0.2751240694789081,28,29
2000-10-21,Tottenham,Derby,3.0,1.0,2000-2001,HOME_TEAM,1.8231292517006803,0.6140350877192983,1.2090941639813821,0,0,2.6,0.2,1.9501133786848073,1.0175438596491229,0.9325695190356844,40,16
2000-10-21,Charlton,Middlesbrough,1.0,0.0,2000-2001,HOME_TEAM,1.2736842105263158,0.7894736842105263,0.4842105263157894,0,0,2.2,1.4,1.4736842105263157,1.375,0.09868421052631571,12,28
2000-10-21,Chelsea,Coventry,6.0,1.0,2000-2001,HOME_TEAM,2.056689342403628,1.1578947368421053,0.8987946055615228,1,0,2.0,1.4,2.133786848072562,1.0,1.1337868480725621,13,14
2000-10-21,Liverpool,Leicester,1.0,0.0,2000-2001,HOME_TEAM,2.111111111111111,1.280701754385965,0.8304093567251463,1,0,2.0,1.4,2.2154195011337867,1.486842105263158,0.7285773958706288,24,23
2000-10-21,Man United,Leeds,3.0,0.0,2000-2001,HOME_TEAM,2.0476190476190474,1.3983050847457628,0.6493139628732847,0,0,2.6,1.0,2.2063492063492065,1.4152542372881356,0.7910949690610709,27,22
2000-10-21,Newcastle,Everton,0.0,1.0,2000-2001,AWAY_TEAM,1.5508684863523574,1.0498866213151927,0.5009818650371647,0,0,1.4,1.4,1.650124069478908,1.6757369614512472,-0.02561289197233907,29,17
2000-10-21,West Ham,Arsenal,1.0,2.0,2000-2001,AWAY_TEAM,1.4265402843601895,1.6303854875283448,-0.20384520316815524,0,1,0.8,1.2,1.457345971563981,2.2154195011337867,-0.7580735295698058,43,0
2000-10-21,Bradford,Ipswich,0.0,2.0,2000-2001,AWAY_TEAM,1.0526315789473684,1.2105263157894737,-0.1578947368421053,0,0,0.6,2.4,1.0,1.1754385964912282,-0.17543859649122817,7,21
